	title	artist	album	likeStatus	duration	videoId	albumId	artistId
152	My Girl	The Temptations	The Temptations Sing Smokey	LIKE	2:45	zlCT2VZf7ag	MPREb_4R54HWzffT4	UCwWtKZD4xNVpEHndNxYu51g
161	Get Ready	The Temptations	Gettin' Ready (Expanded Edition)	LIKE	2:44	yzI7Y3xTXV0	MPREb_wu1JDjPJcJV	UCwWtKZD4xNVpEHndNxYu51g
153	You Can't Hurry Love	The Supremes	The Supremes A' Go-Go (Expanded Edition)	LIKE	2:47	uZj032MNIx4	MPREb_3b0S8qwZMsz	UCaKbXyTyxKOyBKasPe7JB2w
158	Baby Love	The Supremes	Where Did Our Love Go	LIKE	2:38	Yd43nWkgUzg	MPREb_wwpUAeNJOOz	UCaKbXyTyxKOyBKasPe7JB2w
162	It's A Shame	The Spinners	2nd Time Around	LIKE	3:17	uRQQudHLi0A	MPREb_S62dFxvGqno	UCkjjaHPOI0oInIRgw-WU86A
150	Be My Baby	The Ronettes	Presenting The Fabulous Ronettes Featuring Veronica	LIKE	2:41	QBDem6bffyo	MPREb_18EEQCkwn2d	UCJGP43sKxv1SaS2CugSkBWQ
151	My Cherie Amour	Stevie Wonder	My Cherie Amour	LIKE	2:53	Fjufjv4rH0s	MPREb_MbqCDizYJAg	UCR83RRXHzXrEQbu_ZQmPMSg
181	Better Things	Sharon Jones & The Dap-Kings	I Learned the Hard Way	LIKE	3:39	AxKl_1JAc9k	MPREb_9Si35uDWrnM	UCY0qyRfFGwhDO0xEGyBQjRw
147	(Sittin' On) the Dock of the Bay	Otis Redding	The Dock of the Bay	LIKE	2:47	Zu5chXCp1Ag	MPREb_eoAiJnvni8m	UCqgDLm2XV81s2IdoF4Skgbg
155	These Arms of Mine	Otis Redding	Pain in My Heart	LIKE	2:35	ep-utVRc2aE	MPREb_WJqTaRSj5NY	UCqgDLm2XV81s2IdoF4Skgbg
164	Try a Little Tenderness	Otis Redding	Complete & Unbelievable: The Otis Redding Dictionary of Soul	LIKE	3:22	HKKbMBJgDJ4	MPREb_u3capuwOnaC	UCqgDLm2XV81s2IdoF4Skgbg
167	My Guy	Mary Wells	Mary Wells Sings My Guy	LIKE	2:54	icptOB_dH1c	MPREb_3BbV47RllWn	UCuEa7OeWhqbdPAseZmH4jYg
170	How Sweet It Is (To Be Loved By You)	Marvin Gaye	How Sweet It Is To Be Loved By You	LIKE	2:57	mTNFZnTuIfo	MPREb_eLpBT5wYXhr	UCpMMYJB5GJAYSJr3QpxnHEg
165	Nowhere To Run	Martha Reeves & The Vandellas	Dance Party	LIKE	3:01	8n3ZiFHluMs	MPREb_NUJHPP3sAku	UCuhny_QztUZ3-ayAcOaJzZg
171	(Love Is Like A) Heat Wave	Martha Reeves & The Vandellas	Heat Wave	LIKE	2:43	64w0UqTHGFg	MPREb_x4ZuVvo2MXy	UCuhny_QztUZ3-ayAcOaJzZg
168	What Becomes Of The Brokenhearted	Jimmy Ruffin	Sings Top Ten	LIKE	2:58	SZfnKqAGlfY	MPREb_9rM3MZf3GMJ	UCsjt9I_z_6ko23WXPlE9dug
156	(Your Love Keeps Lifting Me) Higher & Higher	Jackie Wilson	The Ultimate Jackie Wilson	LIKE	3:01	Gn6SNbTD0_Q	MPREb_1lDqmmulJvc	UCB-EMgYSOjuwe85j1PBZfjA
149	Midnight Train to Georgia	Gladys Knight & The Pips	Imagination (Expanded Edition)	LIKE	4:40	uw_t_o-LluM	MPREb_0vRBnPyALjE	UCdUbVlz8a3JNjEHFxPEwSew
148	I Can't Help Myself (Sugar Pie, Honey Bunch)	Four Tops	Four Tops Second Album	LIKE	2:40	8Jtokmp8zoE	MPREb_GShihnvYzXm	UCCc9TFYFrV3xpNl5onNtVqA
157	Baby I Need Your Loving	Four Tops	Four Tops	LIKE	2:46	6LA0lKK4u18	MPREb_M1QR17Xisko	UCCc9TFYFrV3xpNl5onNtVqA
160	Walk on By	Dionne Warwick	Make Way For Dionne Warwick	LIKE	2:59	vsGsCvJWEo8	MPREb_SRsjZWS3zGI	UCJFMIGeKL7bGNIz_nkYyeug
169	Reflections	Diana Ross & The Supremes	Reflections (Expanded Edition)	LIKE	2:50	rwPBQlt5AXI	MPREb_pXNU8HkAZdU	UCaKbXyTyxKOyBKasPe7JB2w
172	The World (Is Going Up in Flames)	Charles Bradley	Daptone Gold	LIKE	3:22	_72BniVxAyA	MPREb_UkZTL0vI2Cc	UCP6eGHJYZIJiRqABUeZiIAw
146	I Say a Little Prayer	Aretha Franklin	Aretha Now	LIKE	3:37	2t5VNI0XlwY	MPREb_c9uUlDCUH9q	UCW02f_MjH8n1uMZhSds4mQQ
173	(You Make Me Feel Like) A Natural Woman [45 Version]	Aretha Franklin	[You Make Me Feel Like] A Natural Woman / Baby, Baby, Baby	LIKE	2:45	Ay6oJZQ0Y4w	MPREb_aReJVeP5lcr	UCW02f_MjH8n1uMZhSds4mQQ
145	Let's Stay Together	Al Green	Let's Stay Together	LIKE	3:20	EKOcfZtKvYQ	MPREb_KTmoWRewXhi	UC7tb2Of68kIlrtj2qUnJtbQ
89	Slick (The Mack/Soundtrack Version)	Willie Hutch	The Mack: Original Motion Picture Soundtrack	INDIFFERENT	3:36	lBecj7mjtW8	MPREb_DQfiBs6q8aa	UCvZqPeZOEfBdZ2nagVEQVOQ
96	Theme Of Foxy Brown	Willie Hutch	Foxy Brown	INDIFFERENT	2:24	2LDEiOko8tg	MPREb_fDaZF4TfUyX	UCvZqPeZOEfBdZ2nagVEQVOQ
113	Brother's Gonna Work It Out (The Mack/Soundtrack Version)	Willie Hutch	The Mack: Original Motion Picture Soundtrack	INDIFFERENT	4:47	iBvTU-dSuAY	MPREb_DQfiBs6q8aa	UCvZqPeZOEfBdZ2nagVEQVOQ
34	Silly Wasn't I	Valerie Simpson	Hitsville USA, The Motown Collection 1972-1992	INDIFFERENT	2:10	7T7utl7-ssk	MPREb_amrrB6ycl3b	UCB9wkQywHriH3phksGYy0PQ
