	title	artist	album	likeStatus	videoId	albumId	artistId
109	Swingin Party (2008 Remaster)	The Replacements	Tim (Expanded)	LIKE	r8ikJiKWubY	MPREb_GjlLBgTlBpA	UCXwcsxJcdxfvsFiVtrOgy4Q
43	Hustlin'	Rick Ross	Hustlin'	LIKE	ew9o4gRbHWo	MPREb_B3xaRqCmpWi	UCayETQO60tEaJ0ihqZYstRQ
151	I Need A Forest Fire (feat. Bon Iver)	James Blake	The Colour In Anything	LIKE	LGPNEsr0MtI	MPREb_4LBkxEG6W1T	UCx90L12QXzc18AGYFRof-EA
22	The Girl	City and Colour	Bring Me Your Love (Special Edition)	LIKE	uhm7hiJLnAg	MPREb_nPFpL3OtSnA	UC9rTPiSAfswoLoqCJThN1Zg
673	Ninth Gate	Øfdream	Øfdream: Anthology, Pt. 1	INDIFFERENT	xvth0A8irPY	MPREb_pixKv826CCT	UChfkQEsUw41LtAT_91mOCSA
365	Weirdo	ÄTNA	Weirdo	INDIFFERENT	o_d3XCf5_zs	MPREb_PRVAZCsfS3Z	UCGqY3DvLg4PjWZlyLz19ScA
422	I See Love	ÄTNA	Push Life	INDIFFERENT	zLwATZ6RXf4	MPREb_uBSAToJeOyO	UCGqY3DvLg4PjWZlyLz19ScA
234	Electric Rated Gesture	||||||||||||||||||||	Electric Rated Gesture	INDIFFERENT	ij9QSbbaupQ	MPREb_5Thad2oaI74	
465	Illusions	yunis	Illusions	INDIFFERENT	C9TJXpZB2ys	MPREb_8I2FfnTMMRJ	UCsDbTP8R7yIFOt3xNHmZJuw
762	To The Moon (feat. Dej & WIZ3T)	yokimisaka	YOKI. 3	INDIFFERENT	KKZQO1QeUBk	MPREb_tvmYiLu67ik	UCf0i6xXW14JBpUZfLOaMZJQ
139	bounce back	vowl.	bounce back	INDIFFERENT	RWYikhSbqq8	MPREb_yEe5psDiW2A	UCQ1AiNdf_Djm2hvIfe11mVA
135	feather	underscores	feather	INDIFFERENT	M9nSMBqWcJY	MPREb_zFBGL4M3tSt	UCUdMQSZu3e12dk_DREEz80w
618	QFF	tricot	A N D	INDIFFERENT	HUeBpAvMNVk	MPREb_16TXbnrGm7o	UC5zlgZh4XYI0z2NAXAji-5A
790	incurable. (feat. Clare Chiusano)	tekopa	incurable.	INDIFFERENT	3VLSwpIVYW0	MPREb_bQj4P8DBPHi	UColCmRffXTCpfZEV4wT-YyA
528	flower store	tea	flower store	INDIFFERENT	U9FAva-V6Lk	MPREb_jQ48GREPoGN	UCK36OUvvmCWq1oe5QKtPDzQ
162	from the inside	sweeep	might not breathe	INDIFFERENT	US6QUfjgp_Q	MPREb_0BuMfcnq4jg	UCQDiqBStOzfJqjF2afcQcrQ
211	Miss You	southstar	Miss You	INDIFFERENT	zCeQdBCZklo	MPREb_mEIDQU8yb1U	UCB5n29oeN9u-l70iq0-Febw
609	Overwinter	sleepless & lorn	Overwinter	INDIFFERENT	CduT3aNtfTk	MPREb_XVfp5cr61iX	UCBzj0r9VdACJoQVwquCdMYw
711	At the Crest	rRoxymore	Perpetual Now	INDIFFERENT	T-8vlztzKhA	MPREb_fRJ0QBBZKky	UCLVgBmrrMli0EBdela8X8_Q
480	THINK YOU KNOW ME (feat. George Walter)	paleblue.	THINK YOU KNOW ME	INDIFFERENT	tvTpFT_JutA	MPREb_vv4qBb8SkPo	UCm33Zq99xZ0Z0z7Ge1ZYMhQ
911	Cinema	obli	Cinema	INDIFFERENT	AIUPwq_A7ck	MPREb_DylmVC8kFS9	UCYbvCoIg_s5AErOiC8UJpjQ
622	Sub-Sonar	nthng	Sub-Sonar	INDIFFERENT	m_3IbRJ7XAk	MPREb_KrFHwH72OEc	UCkPQVXC3kEjLp2TBVezhzuA
