	title	artist	album	likeStatus	videoId	albumId	artistId
26	Blue	Whirr	Distressor	LIKE	2_k0bfQv6a0	MPREb_zXxydaINQSR	UC26mM5xDcVtpIrZ1M6kCheQ
1	Evergreen	The Brian Jonestown Massacre	Methodrone	LIKE	3QqTgdwXkb0	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
2	Crushed	The Brian Jonestown Massacre	Methodrone	LIKE	6E3epZK-HSk	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
3	Short Wave	The Brian Jonestown Massacre	Methodrone	LIKE	DosLSZJawXw	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
4	Outback	The Brian Jonestown Massacre	Methodrone	LIKE	GAIM4Gg9daI	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
43	Untitled (Methodrone)	The Brian Jonestown Massacre	Methodrone	LIKE	9en24BrxtlY	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
44	In India You (Bonus Track)	The Brian Jonestown Massacre	Methodrone	LIKE	ED5uKCO8JP4	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
5	When the Sun Hits	Slowdive	Souvlaki	LIKE	HN-KHZ9NDVA	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
6	Dagger	Slowdive	Souvlaki	LIKE	7kHqIQVxIuA	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
7	Souvlaki Space Station	Slowdive	Souvlaki	LIKE	VRtnS0MHq_A	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
8	Alison	Slowdive	Souvlaki	LIKE	5D2u3ASuelQ	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
9	Machine Gun	Slowdive	Souvlaki	LIKE	SQ6pHlVKW9w	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
45	Altogether	Slowdive	Souvlaki	LIKE	XiraPmj3WAI	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
46	40 Days	Slowdive	Souvlaki	LIKE	KyeJbhW8AeY	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
47	Melon Yellow	Slowdive	Souvlaki	LIKE	FHUE8N96mac	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
48	Here She Comes	Slowdive	Souvlaki	LIKE	EmhugXN2C7A	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
49	Sing	Slowdive	Souvlaki	LIKE	9c95T1MB6H4	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
10	Only Shallow	My Bloody Valentine	Loveless	LIKE	OBxJGg6cjqk	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
11	Loomer	My Bloody Valentine	Loveless	LIKE	3bwpoM1k50U	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
12	Touched	My Bloody Valentine	Loveless	LIKE	YvsEFuUmOdM	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
13	When You Sleep	My Bloody Valentine	Loveless	LIKE	I-Ig71fhUc8	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
14	I Only Said	My Bloody Valentine	Loveless	LIKE	Zh6excugyG0	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
15	Come in Alone	My Bloody Valentine	Loveless	LIKE	aaSGSgW51uA	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
16	Sometimes	My Bloody Valentine	Loveless	LIKE	fH0NQzXlzyQ	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
17	What You Want	My Bloody Valentine	Loveless	LIKE	OZVSnjG31PM	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
50	To Here Knows When	My Bloody Valentine	Loveless	LIKE	pgTX42rWg74	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
51	Blown a Wish	My Bloody Valentine	Loveless	LIKE	L4XxzPaYMew	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
52	Soon	My Bloody Valentine	Loveless	LIKE	gsJitFDs1ZQ	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
18	Horsehead	DIIV	Deceiver	LIKE	0nxSZqYjzHU	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
19	Between Tides	DIIV	Deceiver	LIKE	ODZolsg8PWc	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
20	Taker	DIIV	Deceiver	LIKE	9HYoboQVgDQ	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
21	For the Guilty	DIIV	Deceiver	LIKE	wUW4oBnD_Gg	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
22	Blankenship	DIIV	Deceiver	LIKE	qvQN2BxAVQI	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
23	Acheron	DIIV	Deceiver	LIKE	cPUHO4QmdlQ	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
53	Like Before You Were Born	DIIV	Deceiver	LIKE	gTyzo-_sEl4	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
24	Into the Deep Time (One Sun)	Candy Claws	Ceres & Calypso in the Deep Time	LIKE	ZrP-yGPZSmU	MPREb_icErivCdLgT	UCz-HPlKPuuBbQAVo5Mwg_-Q
25	Leave	Whirr	Distressor	INDIFFERENT	ag3PUQRtlAQ	MPREb_zXxydaINQSR	UC26mM5xDcVtpIrZ1M6kCheQ
27	Ghost	Whirr	Distressor	INDIFFERENT	03k4WXKJOR4	MPREb_zXxydaINQSR	UC26mM5xDcVtpIrZ1M6kCheQ
28	Meaningless	Whirr	Distressor	INDIFFERENT	RstruCs4jlw	MPREb_zXxydaINQSR	UC26mM5xDcVtpIrZ1M6kCheQ
33	Wisdom	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	tfIycDvnb90	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
34	That Girl Suicide	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	iacULEYHbNs	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
35	Wasted	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	bV-LJW3UhoI	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
36	Everyone Says	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	RzIa9pDar-Y	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
37	She Made Me	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	q5iRgYPNHI4	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
38	Hyperventilation	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	yBypV2Fn_20	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
39	Records	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	31AQpqg9lDY	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
40	I Love You	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	RA1miuEhgq0	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
41	End Of The Day	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	bl027FDAl5Y	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
42	She's Gone	The Brian Jonestown Massacre	Methodrone	INDIFFERENT	K_iUOZUU6dM	MPREb_mu1zf30wQkc	UCXybUoBoCwQntpbpblywN4Q
54	Skin Game	DIIV	Deceiver	INDIFFERENT	QUEuSnVXP10	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
55	The Spark	DIIV	Deceiver	INDIFFERENT	QtLnjS5zKBM	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
56	Lorelei	DIIV	Deceiver	INDIFFERENT	wDvNlBTB80Y	MPREb_7MoKZFHdNdQ	UCWumh0WXTLCjbZlEOLWtQLQ
57	White Seal (Shell & Spine)	Candy Claws	Ceres & Calypso in the Deep Time	INDIFFERENT	fQY94d7P044	MPREb_icErivCdLgT	UCz-HPlKPuuBbQAVo5Mwg_-Q
