	title	artist	album	likeStatus	videoId	albumId	artistId
73	Love Is to Die	Warpaint	Warpaint	LIKE	hdaEEAx9Hj8	MPREb_g8n0NPHmS0V	UCvQT_XAgFdh-6wYEKxKGcGw
349	If You're Never Gonna Move	Jessie Ware	Devotion	LIKE	Kad9oLPJJI0	MPREb_Chv4QMMQuG4	UC53XOR2hYpVcmGmkhukIihA
1082	This Love Pt. 1 & 2 (Bonus Track)	Bobby Oroza	This Love	LIKE	klhx0dKHafE	MPREb_bmKmgM2SQA8	UCySPYlHRp_I_4vSFxNeHLIQ
310	Make Some Noise	Beastie Boys	Hot Sauce Committee (Pt. 2)	LIKE	9iywkP2l2eM	MPREb_bg9CJRajhfK	UCe6E2f1FNQZ0XuCJ4GlONwQ
316	Check It Out	will.i.am	Pink Friday (Deluxe Edition)	INDIFFERENT	dxP9uVJllNc	MPREb_hUG8qdCpfgF	UCMCqlMhBZnxsgYtI5tcFHbA
637	FIYAH	will.i.am	FIYAH	INDIFFERENT	wZmS4RsoAUc	MPREb_dtE11I0GJKi	UCMCqlMhBZnxsgYtI5tcFHbA
930	Scream & Shout (feat. Britney Spears)	will.i.am	#willpower	INDIFFERENT	ED-XKgdt6-4	MPREb_ykpiBves9aD	UCMCqlMhBZnxsgYtI5tcFHbA
55	Saturday	twenty one pilots	Scaled And Icy	INDIFFERENT	eY43Sy1wTc0	MPREb_NPxhttzsagk	UCnX0L9QiftAcWdzeBx31xCw
256	wonder 2	my bloody valentine	m b v	INDIFFERENT	FZAENdgsW3A	MPREb_NTixiZJ3xDf	UCuoGeza7Dl9Ni_hmeLTPdkg
915	Maria	grandson	Maria	INDIFFERENT	ENfI_i2Pw0Y	MPREb_12qMBMkaXdo	UCvVLbhrgq8TS_Yw3gkFIZUg
513	Music Man	deM atlaS	Bad Actress	INDIFFERENT	IIB0uetJCqA	MPREb_20OyMXWpOzX	UCWCi1A18eeyhsgqbF9aY5kg
255	Body & Blood	clipping.	CLPPNG	INDIFFERENT	xe7qn1Nmcyc	MPREb_LzfamfeyIqJ	UCIahymQzVz4bXn1DrDB3gtg
102	Not Another Christmas Song	blink-182	Not Another Christmas Song	INDIFFERENT	8UzULjxfxlM	MPREb_e0YJLvJJFkl	UCo23ROZAe-BZYHpzBu9630Q
311	What's My Age Again? / A Milli	blink-182	What's My Age Again? / A Milli	INDIFFERENT	uEW0rOz17Z0	MPREb_pwxymOt2C6C	UCo23ROZAe-BZYHpzBu9630Q
859	Space Cadet	beabadoobee	Space Cadet	INDIFFERENT	DaPlbMmnh9c	MPREb_jEYX7UW3Tgs	UCcGMuu89vageEKV8zUKhwdA
204	Stay	Zedd	Stay	INDIFFERENT	I6etAHfECXc	MPREb_ng0ULHVL69B	UCGVGIqHPzwLhZg8KQNVaRbA
461	Clarity (feat. Foxes)	Zedd	Clarity	INDIFFERENT	Lur-rvf6A1c	MPREb_KRDbvxor1uN	UCGVGIqHPzwLhZg8KQNVaRbA
719	Beautiful Now (feat. Jon Bellion)	Zedd	True Colors	INDIFFERENT	67_ZA1zLlXA	MPREb_IqrDg3flemx	UCGVGIqHPzwLhZg8KQNVaRbA
1001	Happy Now	Zedd	Happy Now	INDIFFERENT	xo4T7qXxGsA	MPREb_QXHZEe6t6LD	UCGVGIqHPzwLhZg8KQNVaRbA
